Line;Errors;Warnings;sku;ean;sku_manufacturer;brand;manufacturer;mm_category_id;merchant_category;title;description;product_url;image_1;image_2;image_3;image_4;image_5;cross_sell_sku;Sample_SKU;manufacturer_pdf;product_information_pdf;repairability_index_pdf;product_instructions_pdf;safety_information_pdf;refrigeration_devices_information_pdf;eu_energy_efficiency_class_url;unit_count;unit_count_type;ParentSKU;parent_title;length;length_unit;width;width_unit;height;height_unit;weight;weight_unit;volume;volume_unit;light_output;light_output_unit;power;power_unit;voltage;voltage_unit;battery_life;battery_life_unit;amperage;amperage_unit;rotational_speed;rotational_speed_unit;max._flow_rate;max._flow_rate_unit;noise_level;noise_level_unit;pressure;pressure_unit;colour;finish;shape;ip_rating;cap_fitting;energy_efficiency_rating;size;connection_type;pipe_thread_size;working_width_/_diameter;working_width_/_diameter_unit;disc_/_blade_diameter;disc_/_blade_diameter_unit;coverage;coverage_unit;light_colour;center-to-center_distance;center-to-center_distance_unit;engine_capacity;engine_capacity_unit;number_of_seats;number_of_seats_unit;power_source;fixing_method;maximum_load;maximum_load_unit;power_supply;style;battery_technology;number_of_batteries;number_of_batteries_unit;range;range_unit;angle,_tilt;angle,_tilt_unit;pcs_per_pack;pcs_per_pack_unit;warranty;warranty_unit;availability_of_spare_parts;availability_of_spare_parts_unit;volume_in_litres;volume_in_litres_unit;tank/collection_capacity;tank/collection_capacity_unit;indoor_/_outdoor;type_of_electrical_installation;environmental_certification;type_of_power_connector;reparability_index;reparability_index_unit;paint_finish;colour_name;colour_code;battery_capacity;battery_capacity_unit;max._energy_efficiency_rating;min._energy_efficiency_rating;main_material;folding_thickness;folding_thickness_unit;folding_angle;folding_angle_unit;box_length;box_length_unit;box_width;box_width_unit;box_height;box_height_unit;screen_size_(in_inches);screen_size_(in_inches)_unit;product_price_vat_inc;sales;retail_price_vat_inc;eco_participation;min_quantity;increment;quantity_lower_bound_1;quantity_price_1;quantity_lower_bound_2;quantity_price_2;quantity_lower_bound_3;quantity_price_3;quantity;carrier_grid_1;carrier_grid_2;carrier_grid_3;carrier_grid_4;carrier_grid_5;carrier_grid_6;shipping_time_carrier_grid_1;shipping_time_carrier_grid_2;shipping_time_carrier_grid_3;shipping_time_carrier_grid_4;shipping_time_carrier_grid_5;shipping_time_carrier_grid_6;DisplayWeight
1080;;displayWeight is mandatory when use_grid is true;VIDEOBLACK-1;5056061810787;VIDEOBLACK-1;STORM TRADING GROUP;STORM TRADING GROUP;20353;;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;"<ul>
<li>SILVER &amp; BLACK STORAGE SOLUTION - Smooth open &amp; close operation, these storage boxes can be used for many purposes such as on the table top or bedside. They are also suitable for storing clothes, tools, toys, stationary &amp; documents.</li>
<li>PERFECT FOR ANY SETTING: Silver or black frame design with clear drawers multi-purpose storage units suitable for organising any room of the home with generous sized drawers.</li>
<li>MODULAR DRAWERS &amp; STRONG MATERIAL - Transparent plastic (polypropylene) for viewing, these are completely modular drawers so can be swapped out, rearranged and remodelled. They are pre-assembled but easy to take apart if needed.</li>
<li>A4+ SIZE: Each drawer is extremely spacious and can accommodate a4+ size items making them perfect for any room around your home; it's clear plastic and unobtrusive design means it can act as storage in the bathroom, bedroom, kitchen, garage or anywhere else you could think of.</li>
<li>DIMENSIONS:</li>
<li>19.5cm (W) x 27cm (D) x 48cm (H) Approx - Choose from a Pack of 1 (3 storage draws) or a Pack of 2 (6 storage draws 2 x 3)</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/3-drawer-black-silver-storage-tower-units-with-clear-spacious-drawers-colour-silver-quantity-2-drawers-20271-p.jpg?v=1758114647;;;;;;;;;;;;;;;;3-drawer-black-silver-storage-tower-units-with-clear-spacious-drawers;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.58;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
1081;;displayWeight is mandatory when use_grid is true;VIDEOBLACK-2;5056061810794;VIDEOBLACK-2;STORM TRADING GROUP;STORM TRADING GROUP;20353;;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;"<ul>
<li>SILVER &amp; BLACK STORAGE SOLUTION - Smooth open &amp; close operation, these storage boxes can be used for many purposes such as on the table top or bedside. They are also suitable for storing clothes, tools, toys, stationary &amp; documents.</li>
<li>PERFECT FOR ANY SETTING: Silver or black frame design with clear drawers multi-purpose storage units suitable for organising any room of the home with generous sized drawers.</li>
<li>MODULAR DRAWERS &amp; STRONG MATERIAL - Transparent plastic (polypropylene) for viewing, these are completely modular drawers so can be swapped out, rearranged and remodelled. They are pre-assembled but easy to take apart if needed.</li>
<li>A4+ SIZE: Each drawer is extremely spacious and can accommodate a4+ size items making them perfect for any room around your home; it's clear plastic and unobtrusive design means it can act as storage in the bathroom, bedroom, kitchen, garage or anywhere else you could think of.</li>
<li>DIMENSIONS:</li>
<li>19.5cm (W) x 27cm (D) x 48cm (H) Approx - Choose from a Pack of 1 (3 storage draws) or a Pack of 2 (6 storage draws 2 x 3)</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/12.jpg?v=1758114647;;;;;;;;;;;;;;;;3-drawer-black-silver-storage-tower-units-with-clear-spacious-drawers;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.41;;;;1;1;;;;;;;4999;UK Mainland;;;;;;3#5;;;;;;
1082;;displayWeight is mandatory when use_grid is true;VIDEOSILVER-1;5056061810800;VIDEOSILVER-1;STORM TRADING GROUP;STORM TRADING GROUP;20353;;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;"<ul>
<li>SILVER &amp; BLACK STORAGE SOLUTION - Smooth open &amp; close operation, these storage boxes can be used for many purposes such as on the table top or bedside. They are also suitable for storing clothes, tools, toys, stationary &amp; documents.</li>
<li>PERFECT FOR ANY SETTING: Silver or black frame design with clear drawers multi-purpose storage units suitable for organising any room of the home with generous sized drawers.</li>
<li>MODULAR DRAWERS &amp; STRONG MATERIAL - Transparent plastic (polypropylene) for viewing, these are completely modular drawers so can be swapped out, rearranged and remodelled. They are pre-assembled but easy to take apart if needed.</li>
<li>A4+ SIZE: Each drawer is extremely spacious and can accommodate a4+ size items making them perfect for any room around your home; it's clear plastic and unobtrusive design means it can act as storage in the bathroom, bedroom, kitchen, garage or anywhere else you could think of.</li>
<li>DIMENSIONS:</li>
<li>19.5cm (W) x 27cm (D) x 48cm (H) Approx - Choose from a Pack of 1 (3 storage draws) or a Pack of 2 (6 storage draws 2 x 3)</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/9_f2c80e33-b094-47f6-9db4-16a2f8dc8fec.jpg?v=1758114647;;;;;;;;;;;;;;;;3-drawer-black-silver-storage-tower-units-with-clear-spacious-drawers;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.58;;;;1;1;;;;;;;4999;UK Mainland;;;;;;3#5;;;;;;
1083;;displayWeight is mandatory when use_grid is true;VIDEOSILVER-2;5056061810817;VIDEOSILVER-2;STORM TRADING GROUP;STORM TRADING GROUP;20353;;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;"<ul>
<li>SILVER &amp; BLACK STORAGE SOLUTION - Smooth open &amp; close operation, these storage boxes can be used for many purposes such as on the table top or bedside. They are also suitable for storing clothes, tools, toys, stationary &amp; documents.</li>
<li>PERFECT FOR ANY SETTING: Silver or black frame design with clear drawers multi-purpose storage units suitable for organising any room of the home with generous sized drawers.</li>
<li>MODULAR DRAWERS &amp; STRONG MATERIAL - Transparent plastic (polypropylene) for viewing, these are completely modular drawers so can be swapped out, rearranged and remodelled. They are pre-assembled but easy to take apart if needed.</li>
<li>A4+ SIZE: Each drawer is extremely spacious and can accommodate a4+ size items making them perfect for any room around your home; it's clear plastic and unobtrusive design means it can act as storage in the bathroom, bedroom, kitchen, garage or anywhere else you could think of.</li>
<li>DIMENSIONS:</li>
<li>19.5cm (W) x 27cm (D) x 48cm (H) Approx - Choose from a Pack of 1 (3 storage draws) or a Pack of 2 (6 storage draws 2 x 3)</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/3-drawer-black-silver-storage-tower-units-with-clear-spacious-drawers-colour-silver-quantity-2-drawers-20271-p.jpg?v=1758114647;;;;;;;;;;;;;;;;3-drawer-black-silver-storage-tower-units-with-clear-spacious-drawers;3 Drawer Black & Silver Storage Tower Units With Clear Spacious Drawers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.41;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
1084;;displayWeight is mandatory when use_grid is true;SILVERLID32L-4;5056061810824;SILVERLID32L-4;STORM TRADING GROUP;STORM TRADING GROUP;20211;;4 x 32 Litre Underbed Storage Boxes With Silver Lids;"<p><span>Measurements: UNDERBED SIZE: 32 Litre (W59 x D40 H18cm Approx) - You will receive 4 Containers With Lids.</span></p>
<p><span>Storage boxes are suitable for storing a variety of items and can be used in living rooms, bedrooms or even the garage. Our boxes are great for under bed storage and perfect for the filing and archiving paper work. These large boxes are also suitable for cleaning products and tools. Each container comes complete with a silver lid.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/32LITREPACK4-1_baeff9ed-ddbd-4291-bd8c-761a1f3658c0.jpg?v=1758114109;;;;;;;;;;;;;;;;4-x-32-litre-underbed-storage-boxes-with-silver-lids;4 x 32 Litre Underbed Storage Boxes With Silver Lids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.16;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1085;product_price_vat_inc field is mandatory;;4-x-32-litre-underbed-storage-boxes-with-silver-lids;5056061810831;4-x-32-litre-underbed-storage-boxes-with-silver-lids;STORM TRADING GROUP;STORM TRADING GROUP;20211;;4 x 32 Litre Underbed Storage Boxes With Silver Lids;"<p><span>Measurements: UNDERBED SIZE: 32 Litre (W59 x D40 H18cm Approx) - You will receive 4 Containers With Lids.</span></p>
<p><span>Storage boxes are suitable for storing a variety of items and can be used in living rooms, bedrooms or even the garage. Our boxes are great for under bed storage and perfect for the filing and archiving paper work. These large boxes are also suitable for cleaning products and tools. Each container comes complete with a silver lid.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/32LITREPACK4-3_5c967e07-3ea6-4e01-87ca-4f4c1f079c27.jpg?v=1758114109;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/32LITREPACK4-2_74906e7b-93f5-4124-bb56-f1096fa5e3d0.jpg?v=1758114108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1086;;displayWeight is mandatory when use_grid is true;SILVERLID32L-3;5056061810848;SILVERLID32L-3;STORM TRADING GROUP;STORM TRADING GROUP;20211;;3 x Underbed Storage Containers 32 Litre With Silver Lids;"<p><span>Measurements: UNDERBED SIZE: 32 Litre (W59 x D40 H18cm Approx) - You will receive 3 Containers With Lids.</span></p>
<p><span>Our clear underbed storage boxes are built to last. The sturdy and durable construction can withstand everyday wear and tear, making them a reliable choice for long-term storage needs. You can trust these boxes to protect your items. Storage boxes are suitable for storing a variety of items and can be used in living rooms, bedrooms or even the garage. Our boxes are great for under bed storage and perfect for the filing and archiving paper work. Each of our containers come with Silver lids.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/32LITREPACK4-3.jpg?v=1758114039;;;;;;;;;;;;;;;;3-x-underbed-storage-containers-32-litre-with-silver-lids;3 x Underbed Storage Containers 32 Litre With Silver Lids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.66;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1087;product_price_vat_inc field is mandatory;;3-x-underbed-storage-containers-32-litre-with-silver-lids;5056061810855;3-x-underbed-storage-containers-32-litre-with-silver-lids;STORM TRADING GROUP;STORM TRADING GROUP;20211;;3 x Underbed Storage Containers 32 Litre With Silver Lids;"<p><span>Measurements: UNDERBED SIZE: 32 Litre (W59 x D40 H18cm Approx) - You will receive 3 Containers With Lids.</span></p>
<p><span>Our clear underbed storage boxes are built to last. The sturdy and durable construction can withstand everyday wear and tear, making them a reliable choice for long-term storage needs. You can trust these boxes to protect your items. Storage boxes are suitable for storing a variety of items and can be used in living rooms, bedrooms or even the garage. Our boxes are great for under bed storage and perfect for the filing and archiving paper work. Each of our containers come with Silver lids.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/32LITREPACK4-2.jpg?v=1758114039;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/32LITREPACK4-1.jpg?v=1758114039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1088;;displayWeight is mandatory when use_grid is true;24LBLACK-5PK;5056061810862;24LBLACK-5PK;STORM TRADING GROUP;STORM TRADING GROUP;20211;;Plastic Storage Boxes Pack of 5 (24 Litre) Black Box With See Through Lids;"<p><span>Measurements: 24cm x 33cm x 44cm (H x W x L) Approx / Pack of 5 with lids.</span></p>
<p><span>These plastic storage containers are great for keeping the home and office organised. Each box comes complete with a lid, whether you are storing winter jumpers under the bed or relocating unused blankets to the loft, you can keep your valuable items out of the way, but handily close by.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5_PACK_24_LITRE_-1.jpg?v=1758113797;;;;;;;;;;;;;;;;plastic-storage-boxes-pack-of-5-24-litre-black-box-with-see-through-lids;Plastic Storage Boxes Pack of 5 (24 Litre) Black Box With See Through Lids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.329999999999998;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1089;product_price_vat_inc field is mandatory;;plastic-storage-boxes-pack-of-5-24-litre-black-box-with-see-through-lids;5056061810879;plastic-storage-boxes-pack-of-5-24-litre-black-box-with-see-through-lids;STORM TRADING GROUP;STORM TRADING GROUP;20211;;Plastic Storage Boxes Pack of 5 (24 Litre) Black Box With See Through Lids;"<p><span>Measurements: 24cm x 33cm x 44cm (H x W x L) Approx / Pack of 5 with lids.</span></p>
<p><span>These plastic storage containers are great for keeping the home and office organised. Each box comes complete with a lid, whether you are storing winter jumpers under the bed or relocating unused blankets to the loft, you can keep your valuable items out of the way, but handily close by.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/BLACK24LITRES3_4c8696ae-4530-4e9c-9254-6633f10161b1.jpg?v=1758113783;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/BLACK24LITRES2_96cc52e0-4f65-4c69-bf7a-1788dec49263.jpg?v=1758113783;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/BLACK24LITRES1_5682361b-1299-41b0-856f-d7f2bf4b9e9b.jpg?v=1758113783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1090;;displayWeight is mandatory when use_grid is true;SILVERLID62L-5;5056061810886;SILVERLID62L-5;STORM TRADING GROUP;STORM TRADING GROUP;20211;;Pack of 5 Large 62 Litre Plastic Storage Boxes Complete With Silver Lids;"<p><span>Measurements: 62 Litre Capacity. 5 Clear Containers With Silver Lids.</span></p>
<p><span>Height: 28cm x Width: 49cm x Depth: 65cm (Approx).</span></p>
<p><span>Our clear plastic storage boxes with silver lid offer a practical storage solution for household items with transparent plastic that makes it easy to identify the contents inside. The stackable design of these storage boxes allows you to maximize your storage space. By stacking them on top of each other, you can efficiently use vertical space in your garage, closet, or storage room, helping you make the most of your available space. These are strong durable containers.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/PACKOF62LITRE1.jpg?v=1758113699;;;;;;;;;;;;;;;;pack-of-5-large-62-litre-plastic-storage-boxes-complete-with-silver-lids;Pack of 5 Large 62 Litre Plastic Storage Boxes Complete With Silver Lids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.33;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1091;product_price_vat_inc field is mandatory;;pack-of-5-large-62-litre-plastic-storage-boxes-complete-with-silver-lids;5056061810893;pack-of-5-large-62-litre-plastic-storage-boxes-complete-with-silver-lids;STORM TRADING GROUP;STORM TRADING GROUP;20211;;Pack of 5 Large 62 Litre Plastic Storage Boxes Complete With Silver Lids;"<p><span>Measurements: 62 Litre Capacity. 5 Clear Containers With Silver Lids.</span></p>
<p><span>Height: 28cm x Width: 49cm x Depth: 65cm (Approx).</span></p>
<p><span>Our clear plastic storage boxes with silver lid offer a practical storage solution for household items with transparent plastic that makes it easy to identify the contents inside. The stackable design of these storage boxes allows you to maximize your storage space. By stacking them on top of each other, you can efficiently use vertical space in your garage, closet, or storage room, helping you make the most of your available space. These are strong durable containers.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/PACKOF62LITRE3.jpg?v=1758113699;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/PACKOF62LITRE2.jpg?v=1758113698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1092;;displayWeight is mandatory when use_grid is true;SILVERLID62L-3;5056061810909;SILVERLID62L-3;STORM TRADING GROUP;STORM TRADING GROUP;20211;;3 x 62L Stackable Clear Plastic Storage Boxes With Silver Lids;"<p><span>Measurements: 62 Litre Capacity. Pack of 3 Clear Containers With Silver Lids.</span></p>
<p><span>Height: 28cm x Width: 49cm x Depth: 65cm (Approx).</span></p>
<p><span>These clear plastic storage boxes with silver lid offer a practical storage solution for household items with transparent plastic that makes it easy to identify the contents inside. The stackable design of these storage boxes allows you to maximize your storage space. By stacking them on top of each other, you can efficiently use vertical space in your garage, closet, or storage room, helping you make the most of your available space. These are strong durable containers.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/3PACKOF62LITRE1.jpg?v=1758113562;;;;;;;;;;;;;;;;3-x-62l-stackable-clear-plastic-storage-boxes-with-silver-lids;3 x 62L Stackable Clear Plastic Storage Boxes With Silver Lids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.99;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1093;product_price_vat_inc field is mandatory;;3-x-62l-stackable-clear-plastic-storage-boxes-with-silver-lids;5056061810916;3-x-62l-stackable-clear-plastic-storage-boxes-with-silver-lids;STORM TRADING GROUP;STORM TRADING GROUP;20211;;3 x 62L Stackable Clear Plastic Storage Boxes With Silver Lids;"<p><span>Measurements: 62 Litre Capacity. Pack of 3 Clear Containers With Silver Lids.</span></p>
<p><span>Height: 28cm x Width: 49cm x Depth: 65cm (Approx).</span></p>
<p><span>These clear plastic storage boxes with silver lid offer a practical storage solution for household items with transparent plastic that makes it easy to identify the contents inside. The stackable design of these storage boxes allows you to maximize your storage space. By stacking them on top of each other, you can efficiently use vertical space in your garage, closet, or storage room, helping you make the most of your available space. These are strong durable containers.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/3PACKOF62LITRE3.jpg?v=1758113562;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/3PACKOF62LITRE2.jpg?v=1758113562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
1094;;displayWeight is mandatory when use_grid is true;BUNKER12L-1;5056061810923;BUNKER12L-1;STORM TRADING GROUP;STORM TRADING GROUP;20211;;12 Litre Black Bunker Storage Trunks For Tradesman & Handyman;"<p><span>Measurements:</span></p>
<p><span>12 Litres (38cm x 29cm x 28.8cm)</span></p>
<p><span>Our bunker tough is the perfect heavy duty tub for the tradesman or home handyman, made from recycled materials. This heavy-duty storage trunk with lid is extremely robust and ideal for storing bulky items. The lid has strong clip locks for a secure fit. The large capacity to choose from makes it suitable for all sorts of uses, including hard wearing trade tasks.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/BUNKER1.jpg?v=1758113435;;;;;;;;;;;;;;;;12-litre-black-bunker-storage-trunks-for-tradesman-handyman;12 Litre Black Bunker Storage Trunks For Tradesman & Handyman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.99;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
1095;;displayWeight is mandatory when use_grid is true;BUNKER12L-2;5056061810930;BUNKER12L-2;STORM TRADING GROUP;STORM TRADING GROUP;20211;;12 Litre Black Bunker Storage Trunks For Tradesman & Handyman;"<p><span>Measurements:</span></p>
<p><span>12 Litres (38cm x 29cm x 28.8cm)</span></p>
<p><span>Our bunker tough is the perfect heavy duty tub for the tradesman or home handyman, made from recycled materials. This heavy-duty storage trunk with lid is extremely robust and ideal for storing bulky items. The lid has strong clip locks for a secure fit. The large capacity to choose from makes it suitable for all sorts of uses, including hard wearing trade tasks.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/BUNKERBOXES5.jpg?v=1758113434;;;;;;;;;;;;;;;;12-litre-black-bunker-storage-trunks-for-tradesman-handyman;12 Litre Black Bunker Storage Trunks For Tradesman & Handyman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.91;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
